omega = 1.00	omega = 0.96	omega = 0.92	omega = 0.88
0.370490732898980	0.0161276008713947	0.863613976817364	NaN
0.642698092581438	2.76533324984628	0.661021809316543	0.388635359251125
NaN	NaN	NaN	3.10235745795636
0.562375521884158	NaN	NaN	NaN
4.81036482969783	1.48078658569057	NaN	0.302104081236732
2.94253381605598	2.46705093435378	2.08839925899074	0.975833144859782
0.179809961357970	3.57039320193008	0.0912578384804992	NaN
2.84706405491274	0.976475362827138	NaN	0.0691883119071836
NaN	0.131650947641322	0.452534155580988	NaN
1.08415946553869	NaN	NaN	NaN
0.0875409626213828	0.914524048763261	NaN	NaN
0.378832179842698	0.0600322005363651	2.19493572080419	NaN
NaN	3.32237579324277	NaN	NaN
0.568949112864256	NaN	0.212103737072345	0.762222912715148
0.887645358378779	0.996392798581323	NaN	0.448269237381501
3.79779597157858	0.328881745596251	1.68152696703234	NaN
0.0886555040080001	NaN	NaN	0.535527725219148
1.35172665656340	NaN	1.58368284407097	2.45417162863585
1.58616962516185	NaN	0.206142921498514	NaN
3.81433020832608	0.351321716822783	NaN	0.369025343703067
2.05303081144719	0.0718615241290162	1.72886771442779	0.484139014742277
0.481809839994865	0.811877694418940	NaN	NaN
4.62205869880765	1.30652027509394	NaN	0.588020378103358
1.66698442270561	NaN	NaN	NaN
1.47848239468747	0.188359172643606	4.25101090803549	NaN
3.43217314204084	0.0123022640606596	NaN	0.0197244424258826
8.27269520028579	NaN	0.00964290964125853	0.0969110936927030
3.26040120842103	NaN	NaN	0.982249436607618
4.19338442481390	NaN	NaN	NaN
1.94997591818770	NaN	NaN	2.84523182293595
2.55400608655886	0.824282838633526	2.53234503338288	NaN
2.64489079243315	0.0403297725274291	NaN	NaN
7.08508024685290	NaN	NaN	NaN
0.235602638595766	NaN	1.39300570512415	NaN
1.38457437732945	NaN	NaN	0.109713935385033
3.60473642500807	0.267346477489764	0.547912643786526	NaN
0.739559465780646	NaN	0.692572819656803	0.204906549022823
0.336998674370601	NaN	NaN	0.000791344571014581
0.817987532076017	NaN	NaN	NaN
NaN	1.02079594545744	1.24998233127372	NaN
2.16848251495838	2.01293459743175	1.82567054971017	0.484710347641985
0.202198196342042	NaN	NaN	NaN
0.360598262284513	NaN	0.991966292110341	NaN
3.01845843794196	NaN	1.21051101656157	NaN
2.44055461785712	1.92012196224993	NaN	NaN
NaN	2.22333528594556	NaN	NaN
4.63563570811114	NaN	1.08786567578430	NaN
1.21006342450698	NaN	NaN	2.52319107734295
2.21446547497453	0.503333524818420	NaN	NaN
2.19782066338371	NaN	NaN	NaN
5.70475547634929	NaN	NaN	NaN
0.434127369974773	0.993550498392237	0.849545256050938	NaN
3.62237410033301	2.59020530749282	NaN	NaN
0.590785712028760	2.50637675174972	0.547316932788267	0.857338729614724
1.31235186002371	NaN	NaN	NaN
NaN	0.460892581430427	NaN	NaN
0.424737128617290	NaN	1.01343086212072	NaN
0.792845503251827	NaN	NaN	NaN
2.39624223241628	NaN	NaN	0.421981076556111
2.46101692900250	0.0269910814890234	0.0820068285757806	NaN
0.224779910394318	0.884680434223408	0.265242985303627	NaN
0.324656973895261	NaN	NaN	NaN
NaN	4.35174967954815	0.0535768321085977	NaN
1.79781957862120	0.549850306486945	NaN	NaN
0.256573568838147	3.98667243031251	NaN	NaN
0.976403171502229	NaN	0.155543954380729	0.356763791393034
1.18059211168111	0.379430072652802	NaN	1.14560849072421
0.532299632714916	NaN	0.310618446493818	NaN
0.607381294512166	0.373841049304620	NaN	NaN
3.41353063933742	NaN	NaN	0.366008190901316
0.255597507643816	1.14994202626512	0.890711980494473	NaN
1.81700780700933	NaN	NaN	NaN
2.32922587732272	0.107221762140905	NaN	NaN
3.42600014722861	0.129503253620068	1.45167763860815	NaN
NaN	0.0515333437904040	NaN	4.81608921646010
0.831611580754796	2.29455929501741	NaN	NaN
0.0327930346289882	NaN	NaN	0.176165922724482
0.387128918674433	3.71046626922348	NaN	NaN
1.30263092533460	NaN	0.368737546302522	NaN
7.63160537607796	1.19235496927077	NaN	0.425524756440469
0.708564877687318	1.31192612740623	NaN	NaN
NaN	NaN	0.534840669090536	1.06728563991504
5.22476508327005	1.97303971846327	NaN	0.142213340027754
0.449280858815234	0.00828559037709965	NaN	0.298569606023712
0.990234876354365	NaN	NaN	NaN
2.39293708722201	0.0775177962266047	0.705489549667650	NaN
NaN	0.937952658267031	1.00663025941465	NaN
7.87051416667380	NaN	2.44077509456787	0.642778322915004
0.118337878448351	6.38544057235870	NaN	NaN
1.04681159413051	NaN	NaN	NaN
NaN	2.66640747547551	NaN	NaN
0.576740319236836	NaN	0.0400842419512616	NaN
NaN	NaN	NaN	NaN
3.07599531673861	0.560350802448830	NaN	0.681428858140815
0.687113597403894	NaN	NaN	NaN
0.866480801211871	3.38802331735820	NaN	2.36357385427501
2.62827325104457	0.154219447503977	NaN	1.53201300130520
2.02137894549535	NaN	3.72694269416757	NaN
3.02079833204285	NaN	1.62507192026484	1.60690222378035
4.87858875215627	NaN	1.20543496952400	1.16406506020615
1.09915939963756	2.70584287744069	0.179271609704689	0.388605097942748
NaN	0.613441870251747	0.0599222068418625	NaN
3.03519557406158	0.00692124576452511	NaN	NaN
NaN	NaN	NaN	NaN
3.50721304699004	4.76109857171762	1.15162713372969	0.205591029238158
0.794392116236386	3.95078299966472	NaN	NaN
1.58096561369793	0.526284485122532	2.74539812956139	NaN
1.48086512869907	1.00354773655984	2.23820881593377	NaN
0.379336930370619	NaN	0.289660057404780	2.89100939888290
1.87077463682538	NaN	0.745682600845648	1.95683061150067
4.77335727025595	NaN	NaN	0.902891514203589
2.58655958438924	NaN	NaN	NaN
NaN	0.477947207928339	0.477619913355968	NaN
2.94502966004833	0.574746158526444	NaN	NaN
1.75248062345181	1.56477856918168	0.352719916136763	1.35036352487608
3.26912180251682	0.820166667666304	NaN	0.00194422147194794
2.02010129450538	0.818442399828194	2.59282674119259	0.722048586427542
0.484174435197347	NaN	0.0685350580287379	NaN
0.771050147967862	NaN	0.862154666541985	NaN
4.88165401590285	1.32740692242665	NaN	NaN
3.73164589445046	0.719337156251051	NaN	NaN
9.74002085559545	NaN	0.251866715115752	1.09701020769244
0.113430380500505	NaN	NaN	0.475352979536544
0.621917397093631	NaN	0.00654079635412139	1.02858026582183
0.830171429135745	NaN	NaN	0.229849852318675
2.34190275569813	NaN	1.15124060449754	NaN
3.00811112983733	0.194825035739756	NaN	0.284551788393647
1.89806584694461	0.630785429311028	0.150680309054892	NaN
2.49344872427363	0.951339303405862	NaN	0.633938411693569
0.315892073195413	1.16127339463196	NaN	NaN
0.769555461750376	4.88811792873464	2.65586330201031	NaN
0.474983119205360	1.53389215470532	NaN	1.16827630360780
2.10499815705441	1.25953701675279	NaN	0.0252011942649032
6.34291634644558	0.106729539929161	0.0793400503906110	2.62990269262748
NaN	0.432263845291094	0.383496684899767	NaN
1.66884892295150	0.732017148306322	1.77196467550431	1.83554242680810
0.859011030962637	NaN	NaN	1.05927812861679
0.283332871277346	1.69337971272711	NaN	0.571982605173805
0.0470616502312204	0.318642345029826	NaN	0.445647660503690
6.32222611397651	0.475162931770947	0.702239336185815	NaN
0.337960856176008	NaN	NaN	NaN
0.423410497202574	NaN	NaN	0.338376477596449
2.37048576762389	0.237432376079041	NaN	0.217399480758274
0.987227400144926	0.407711016655605	0.423065213732075	0.597737438694735
3.87821452880062	0.537632925995616	NaN	0.356946372027457
0.797231833490507	1.73373292623920	0.0649436122040869	NaN
0.289744759314468	0.391656813591523	NaN	NaN
0.195477451325175	1.94631204760576	0.222397582274198	0.933931805588851
1.83463922421117	NaN	NaN	NaN
5.99468348769261	0.142300994260703	0.763983410123151	1.57189507811590
NaN	1.31244724627906	NaN	NaN
1.67763540121007	0.129529627934217	NaN	NaN
0.402373147012652	NaN	NaN	0.545140932466206
7.45682237275787	2.29946772564223	NaN	NaN
2.92020965928850	0.0470134043388600	0.540886483549109	NaN
0.340738965144118	NaN	0.355415422527819	NaN
3.98188308029659	NaN	1.02831484806780	0.745329213005702
0.0276059243569231	2.42745882180162	NaN	1.25182839910144
2.61599589985613	NaN	NaN	1.97151776063700
0.530513696649414	1.10036569792373	NaN	NaN
NaN	0.328157222481159	NaN	0.605477679825155
8.96870501365041	NaN	2.03326054601413	1.01573207611646
3.61530624920137	1.89740713343554	NaN	NaN
0.915918358398635	1.85004377170787	NaN	0.0489661846203376
0.660031834662524	1.84662351637555	0.646082018665894	NaN
NaN	0.477141308861191	1.86956374074575	NaN
7.80435672853870	0.350606164503158	0.00885135837066277	NaN
1.72643498331809	NaN	NaN	0.367150468137683
NaN	NaN	2.29935129588495	0.140032209232634
6.82118490410727	NaN	NaN	NaN
NaN	NaN	NaN	1.65091979537622
1.41511272618059	NaN	NaN	NaN
4.54901029743985	NaN	NaN	NaN
4.29288218952513	NaN	0.235897058623641	NaN
0.0859828069373041	0.431175801774983	NaN	0.392166981639464
2.49616186055088	NaN	NaN	0.728705087748557
2.42191015349039	2.25350470637598	4.82443057148737	0.514665623522236
2.02885817916437	0.242715674825603	NaN	NaN
0.123851253068676	3.36890145721705	NaN	0.0929083466586576
NaN	2.18046175704463	NaN	0.356673839691314
0.731381704364258	NaN	2.22280259744020	2.76489796629990
6.99042092897034	0.973574860176045	NaN	NaN
0.682672049739310	2.58284371616555	NaN	0.990252001514790
8.03470117212420	NaN	NaN	1.20444729233270
1.88860246059000	NaN	NaN	1.88070540936884
NaN	0.900827438629616	NaN	NaN
NaN	NaN	NaN	0.659929554451269
0.168914385617829	NaN	NaN	NaN
5.78883630543745	NaN	NaN	NaN
1.20094893439375	NaN	0.897495623730377	NaN
NaN	NaN	NaN	NaN
0.0221224401603144	NaN	0.218834223980783	NaN
1.24387127989914	NaN	NaN	NaN
5.80288767314798	NaN	0.0451383228309922	NaN
NaN	NaN	0.186886498970558	NaN
8.93834665517765	0.587619793584409	3.46910755495233	0.231788218354145
0.498779825359320	4.26396112797584	0.670072800991128	NaN
1.70505828766311	1.97274580030562	0.279154427746863	NaN
NaN	NaN	0.717169084543381	0.150388134110092
0.315359320618643	0.601340638112015	0.200986124469691	NaN
NaN	0.480263582053326	NaN	NaN
0.129498976732852	0.766275659463041	1.60027567148271	NaN
0.526725878273533	NaN	NaN	NaN
1.97140961660619	1.89250971396209	NaN	1.62011796826564
3.03840254965761	1.54650336612245	NaN	NaN
NaN	NaN	0.0701348231117341	1.56340207235168
1.03086189831258	0.263913819360180	0.0301682480566836	NaN
1.12501682584081	NaN	NaN	NaN
5.52305836295157	0.741457204057923	2.78022719685049	NaN
0.179250600423873	2.90783957653349	0.354743732545649	NaN
1.29100303985918	NaN	NaN	1.22250227504624
NaN	NaN	NaN	NaN
5.69901609248713	0.237856370350829	1.03334786180047	1.98041581060627
5.09373688738426	0.298992337680656	0.0904332972209781	NaN
0.649507506832840	NaN	0.00122564298207912	2.03128014997631
1.43011265517955	0.824957175676145	NaN	NaN
0.794173430420093	4.50240479961929	1.95995520456881	NaN
3.86199911047155	0.0407415546491502	NaN	NaN
2.85690583110472	NaN	0.343841800687261	0.0527438514374020
2.16993708673878	NaN	0.924819335259192	NaN
0.0717530429049612	NaN	3.98263687794751	0.304230132183968
3.42955861415536	0.840963158822463	1.27521231386158	0.392110963579809
1.23253122104557	NaN	NaN	NaN
0.393708442952263	1.43666482971084	1.43057191250071	1.44024220808403
3.65399076471647	NaN	NaN	NaN
0.676122526143276	NaN	0.0317844746445932	0.335155979856054
7.66213700873690	NaN	0.227624937993984	NaN
5.45375604574627	NaN	NaN	NaN
0.353821048032569	0.280239887917221	NaN	1.65974319792719
3.97214292165442	NaN	1.65327430259802	NaN
3.28374722016043	2.93744543801754	0.0610933017598361	NaN
5.26697509052288	1.45977512249911	NaN	NaN
6.70609281817096	2.97968398581282	0.720658960560118	NaN
NaN	NaN	NaN	NaN
NaN	0.0107268445942930	1.71450694657795	NaN
2.40564299092956	0.0961528728509236	NaN	NaN
0.193215680958074	NaN	2.66327772858737	1.61332629236593
0.972206563465997	NaN	2.39341558045705	NaN
NaN	0.359945103413796	NaN	0.303870759900668
0.363840616737118	NaN	0.380445671025508	0.744738273959151
0.165286843332991	NaN	0.622107824666898	NaN
0.293174928141133	NaN	NaN	NaN
0.546664435535784	NaN	NaN	NaN
7.32248092457643	NaN	0.858081988368915	1.37283828334448
4.15192454417073	6.47100097138009	0.0106738129166760	NaN
0.273793467491514	8.29497427158456	0.177149727911225	1.30725995081127
2.78050496628113	0.777417391917000	NaN	NaN
0.196005600411502	0.372297164322625	NaN	NaN
0.0631318554197390	2.58164064333129	NaN	NaN
0.516578415972094	2.56045328716055	NaN	NaN
0.811632795035204	NaN	NaN	0.950463653798433
7.25920769861718	0.583396978063365	NaN	NaN
NaN	1.19154948054929	0.312146844788564	NaN
1.21784163620632	NaN	1.10330365629781	NaN
1.62383663867450	NaN	1.47189628815719	0.0741246473333903
0.281167546067349	0.714909752692264	1.10888120221371	0.0874184388573813
0.148075320046701	0.0642202087896389	NaN	0.266795989342206
2.31844091549501	NaN	NaN	NaN
0.291537798580471	1.34029153918764	1.93190863929071	NaN
0.0474736653066670	0.865169621143880	3.37371544456958	NaN
0.950672032624223	0.365804432133088	NaN	NaN
0.000837426049226610	2.65307110035195	NaN	NaN
0.280022926480437	NaN	NaN	NaN
1.09006333733649	0.894043097467838	NaN	NaN
7.32956059866998	0.879909057255291	NaN	NaN
0.349992047912527	NaN	1.14257212360011	0.0277751941781090
0.361595576013091	1.86902133767697	2.54853179869115	NaN
5.51735996424616	NaN	NaN	NaN
0.242810690995564	NaN	3.14305654144860	NaN
3.49270448075643	1.20558968805105	NaN	NaN
2.13914746861697	2.29187071576641	2.51347242597546	3.58292867774103
2.22235534284119	NaN	NaN	NaN
3.18001936437819	2.87944960180469	0.0526588883194214	NaN
0.786529842082912	NaN	0.478667113147889	1.48732813498152
0.331368966370580	1.72592288219723	NaN	NaN
0.909312926179693	0.778795070703792	2.17085244325136	NaN
2.07913378234076	NaN	1.69995221298478	NaN
3.78125572829080	NaN	1.59971919037661	1.41510624886954
0.209978594111717	0.0277187140736805	0.284430705162839	0.546689498484346
0.0710185046078017	NaN	NaN	0.464932699223074
NaN	0.981751305862725	NaN	0.421371411442689
9.01136009714983	2.56135298953462	0.179626871741133	NaN
0.202218639905197	0.703104308335466	1.13336485235187	2.15904901761344
1.16855958572986	0.944710540343193	NaN	NaN
NaN	NaN	0.779605274711828	NaN
1.88172262082493	NaN	0.194010301084140	NaN
0.511762324924916	0.280357976479848	0.237474907622263	0.598546226003149
0.165241677702496	1.35078902824621	NaN	NaN
1.22685082921031	NaN	NaN	1.57480152683528
0.746039346218574	0.918049679404471	0.378707002936743	NaN
NaN	3.22456387110356	NaN	2.44755930601223
0.126837008102915	NaN	NaN	NaN
0.666312595190541	NaN	0.0136424628188235	NaN
1.15917123966572	2.01701290524205	NaN	NaN
1.86531848222927	0.200178008312210	0.821999129859567	NaN
2.14190844881726	0.392243066044850	NaN	NaN
2.60786183313419	NaN	NaN	0.478489305564472
2.58840616378006	NaN	NaN	NaN
2.09032142564022	0.275408322994140	1.05323719570216	NaN
3.52218181920317	3.77066886075960	0.00701575054104085	0.654203840880760
5.90841779276707	NaN	NaN	0.667357786775735
2.92993501141719	0.707554484000704	0.184251239850214	NaN
0.665199019984527	3.97708959240276	0.266686569862394	NaN
0.145320712829589	0.0174303749937675	0.138726541277413	NaN
NaN	1.26826225835992	0.0215631351884576	NaN
0.878833022208666	0.339162533582325	0.393168845816624	NaN
0.835087562585593	0.380499600388622	0.630056734664860	0.403019417683615
4.67543312455738	0.125213488395005	NaN	0.813286421947544
0.0151717234920974	NaN	NaN	0.316826570060969
3.20994669751439	1.91928159051448	NaN	1.00965136688508
4.36564316662661	NaN	0.0723989347315408	NaN
7.47822906003537	NaN	0.203291236469592	NaN
NaN	NaN	2.81195179147511	NaN
1.39284386244624	0.884317168237748	NaN	1.01015135603096
2.61141740234429	NaN	NaN	NaN
0.0861232467484680	NaN	NaN	0.350959701200124
1.60810935747458	NaN	NaN	NaN
3.20262340648736	0.193494540788604	NaN	NaN
0.468086726039721	NaN	NaN	NaN
NaN	0.194502533133776	NaN	0.0623118704245623
0.157157283366107	1.09566077366157	3.09063592034389	NaN
0.471732671541071	3.25508540564932	NaN	0.0740939310594072
1.06177330543122	NaN	0.733729556522225	NaN
2.18179862603980	2.64483168902132	1.16354166224491	NaN
5.96376829477641	0.506420182110192	NaN	NaN
NaN	0.149792082285853	NaN	0.793815688016326
NaN	2.25579004236354	NaN	NaN
7.86770439122949	NaN	NaN	NaN
1.06657330706703	0.00510155981550182	NaN	NaN
NaN	NaN	2.00764138659977	NaN
NaN	NaN	NaN	NaN
9.25406974716839	NaN	NaN	NaN
3.11417112236628	0.126772265134940	NaN	NaN
0.632801718020737	3.64216526956010	NaN	1.81700938506928
0.375766462941503	NaN	2.07342988138407	NaN
NaN	2.40807213226588	0.253152675338067	1.05691648720225
NaN	NaN	NaN	NaN
0.0675274080099194	4.63668022326089	NaN	NaN
0.0617441962045529	1.42792671686934	1.23804637598177	NaN
NaN	1.13262890166131	NaN	2.04272379068022
0.928373672901673	0.391864202372676	NaN	NaN
2.68349471448557	4.69455532239225	NaN	NaN
5.77487856224864	0.162385956960139	0.985634348114880	0.782885095037615
4.95843977980568	NaN	0.856134914082928	NaN
0.0831774538232640	1.49530266719929	NaN	NaN
1.05960061351487	NaN	0.115352628515645	NaN
5.64544755166403	NaN	NaN	0.197197206139154
9.90305139883653	1.35880868522626	NaN	NaN
1.22202351955106	2.25738071100193	1.90011947287255	NaN
0.106796310064587	NaN	0.160757646418673	0.519797351770072
0.0951280576623552	3.23707152859958	NaN	NaN
0.349158541387862	NaN	NaN	0.823812524391838
9.80083175746674	2.83652791538050	NaN	NaN
NaN	NaN	NaN	5.41938771399970
0.830394209260235	0.518872245804703	0.287271591807160	NaN
4.89838593358776	0.607945586965152	3.01097289829986	NaN
3.99579528622381	NaN	NaN	NaN
2.65652042237527	3.60856123722363	NaN	0.167587984410594
8.43518791689834	NaN	NaN	0.707974759261486
3.98673429705251	NaN	0.607695733829462	NaN
2.32656298107919	0.358314104903400	0.963303803559616	0.286575240114525
1.71049416202431	0.358862135987639	0.779319213745268	0.164488244543098
7.37271610683821	0.999538586537278	NaN	NaN
0.966059929578702	0.112380468488134	NaN	1.72768393836887
NaN	NaN	0.621451788156580	0.423112944431076
0.0856746446776709	NaN	NaN	NaN
6.15932285913343	NaN	0.0611757469395023	3.79005512992645
0.530357170275600	NaN	NaN	0.806729592546927
4.57831668821050	NaN	NaN	NaN
NaN	1.10371209204433	1.33871947637339	0.522498437105607
1.60295033716037	0.680396727466962	0.120242363129077	NaN
0.223175998625589	0.615670693521927	NaN	NaN
1.48439910468323	3.77504326441204	NaN	NaN
6.27554635730451	NaN	NaN	NaN
4.63521235108633	NaN	NaN	2.66071929895027
1.72500896371483	NaN	1.15325068163283	NaN
0.356953935462974	0.262552492580066	0.965606082585591	NaN
NaN	1.01151563786640	NaN	0.408081634531016
1.75649699354666	0.0225224383208003	0.355633377816812	0.290189492338377
4.56564515615744	NaN	NaN	NaN
3.72806877645268	0.220344961331206	0.343447759081174	NaN
0.496864820536014	0.820948008885167	NaN	1.41969047208359
1.06521269180855	NaN	3.41391865578997	NaN
0.0130671482410656	NaN	NaN	NaN
3.28711852068616	NaN	0.789809291850628	NaN
NaN	0.195315847687734	0.866038581204163	NaN
1.56629159413072	0.790580747245650	3.47893137360901	NaN
3.30941579123236	NaN	0.732913376729447	0.0696739661858263
4.78750605267924	0.110073609231492	NaN	NaN
0.0580668938466384	0.292034809296557	NaN	NaN
5.57073878195615	3.00471856954364	NaN	3.01857142757985
1.69927101465046	NaN	NaN	0.563760132710159
NaN	3.38797204644891	NaN	NaN
0.235088148189773	0.0488009247899735	NaN	NaN
0.185029262168128	NaN	1.67456835045316	0.651108102524983
0.260888940717150	1.32676859351043	2.08494877229684	NaN
0.999084949049979	NaN	NaN	NaN
0.534214171798080	NaN	0.485164764153259	NaN
0.876302410891445	NaN	NaN	NaN
0.529052201769870	0.459648603804950	NaN	1.00513071257595
0.499159830495142	NaN	NaN	NaN
2.19787541892649	2.05122352859144	1.34658721876487	0.763335687749333
1.68843470105522	0.138801956865501	3.98790361045763	NaN
NaN	0.710525233051762	6.86763684966298	NaN
0.0167953979600336	1.93710306678756	NaN	1.28156158439040
1.49327099928083	1.76657437779110	0.889573486491989	NaN
NaN	3.85760645883946	NaN	NaN
7.64954656317663	NaN	0.458556242981480	NaN
0.401763131544790	NaN	NaN	0.112910171449659
1.22497198044082	NaN	1.15791719007800	NaN
1.23848325053206	NaN	NaN	0.639391130169345
8.62990107480947	NaN	NaN	NaN
NaN	1.13397954316049	2.33926870422772	1.37758312624990
0.614201839505632	NaN	0.449666016299970	0.902140806764159
5.24736426074816	0.629640115265440	0.0826859557718158	NaN
1.23258293468671	0.625095681013429	0.939817068202814	NaN
1.47809059089477	NaN	0.535122839467595	NaN
3.74944156705157	NaN	NaN	2.39547002687572
NaN	0.487143546613783	NaN	NaN
0.486496180973331	0.773475857261027	NaN	NaN
6.25245288675414	0.273562390747565	NaN	0.653225623923766
2.99609530149865	1.23493554167986	0.111233774962602	NaN
1.99869168819734	3.79772416024677	1.52325143552517	NaN
0.572347806995779	3.36584846344805	2.85291153695614	NaN
1.32466497973135	NaN	0.795023161829689	NaN
0.254500937520227	1.90147620917364	0.391647767893226	NaN
0.553762655858156	0.694261427677452	0.0552189336236498	NaN
0.795423235131277	NaN	0.829044392632808	NaN
5.64528928152474	NaN	NaN	0.848185554973292
0.395317425123894	1.55752073221587	0.195801983720004	NaN
1.38200928140312	1.99469335096836	2.69579095924648	NaN
0.357856321998187	0.203910737462824	NaN	0.164883206675929
0.128626441195937	NaN	NaN	0.522043455243325
1.98699875426257	NaN	NaN	NaN
NaN	0.0514870023394147	0.250972521932792	NaN
0.338195623712656	1.61281450992092	NaN	NaN
1.99219609424397	NaN	0.584967216861394	NaN
2.73425058849015	1.24949807169667	1.15435943757458	0.599743136865556
1.36275352658130	0.842571403032735	0.184017960275954	0.0776695838317727
2.84806604164528	NaN	1.39632665759813	NaN
0.0915918348206165	1.13253572706127	0.929817911625705	NaN
0.212768116425418	NaN	1.91161631716641	NaN
4.68278126546061	3.52423858898574	NaN	0.998782004849263
7.64858633850374	1.95170879914432	NaN	1.67359639766778
1.81325236195957	NaN	NaN	NaN
0.284567447458291	NaN	0.0434859213681183	1.21618321736303
NaN	NaN	0.354127099691045	0.221614159193110
1.69132262556023	NaN	NaN	NaN
2.60354567736493	NaN	NaN	NaN
1.09301474506589	0.845346840489898	1.22507880771257	0.164362728595621
1.06306063363855	NaN	NaN	NaN
5.73391552999700	3.38091428359515	0.290336353518799	NaN
0.191943306427732	0.439576309283762	NaN	NaN
2.60090134741723	1.18037167058191	1.81436077019140	NaN
NaN	NaN	NaN	1.23735550566616
NaN	NaN	NaN	NaN
NaN	NaN	0.0985882773569465	NaN
7.21343801495604	1.89001703593949	0.202647823810978	NaN
NaN	NaN	0.105527628912000	1.35809522166859
NaN	1.74726595800413	0.158126842021364	NaN
1.75158838627590	1.15483858162963	0.135467369710489	0.108370974456857
7.93740360115402	2.35140271412320	NaN	0.667214024242278
0.318786733562486	2.73323379786344	NaN	NaN
0.659201730838382	NaN	NaN	0.556493708206840
8.72416317203146	2.34269975967153	1.18493117116516	NaN
0.0568176964334480	NaN	1.91353355126549	0.917486122072207
0.755442275530589	NaN	NaN	NaN
2.38611626008223	NaN	1.46239364541546	NaN
2.71801518942733	4.11575572404452	0.294556629458433	NaN
2.74990586822595	NaN	NaN	0.00888858106598737
5.41032521008195	1.10102711187843	0.102820950408596	NaN
6.16704198509358	NaN	NaN	NaN
9.60996196328593	1.58897807536501	NaN	0.557580361984482
1.27875998904655	1.70319470724526	0.854018528313932	0.294400051394085
NaN	1.55279627691787	NaN	NaN
1.30201279509746	2.82676462029900	0.0959827603740162	NaN
NaN	1.36209096901997	1.15835488683858	0.420595964924725
8.77787030215543	0.367451426162074	NaN	NaN
0.782486887036703	0.593498937643981	2.84072453129336	NaN
3.82284787796697	NaN	NaN	NaN
0.789243438866184	1.75409056452251	NaN	0.295391112374969
0.188023121225205	NaN	NaN	NaN
2.49342066884492	3.23617872644153	NaN	NaN
5.84277894102162	0.816675248661926	2.15890613197758	0.213256543492133
0.113909034724663	2.16396148582716	NaN	0.338789141724412
1.52348817158246	NaN	0.0624381912675633	1.31873113462403
1.37399470298941	NaN	0.260185422747800	NaN
4.24250235846911	NaN	NaN	NaN
NaN	NaN	NaN	NaN
NaN	3.89657948909871	0.413269823581988	NaN
4.57584027765629	1.41153178697256	0.137286132992931	NaN
3.65217532588519	0.907693166549194	NaN	4.09332574935331
0.0454957926872141	1.59660638151303	0.839466087561151	NaN
0.0548857546853047	0.560048807713275	0.221391102072908	NaN
1.19145158354929	NaN	NaN	NaN
0.790095717961671	NaN	0.239558610703714	NaN
2.03084942543345	NaN	NaN	NaN
0.233923696504383	0.227143933353329	NaN	0.190541288219920
1.04183521779334	4.97011420392543	NaN	0.793439366793219
0.696293023378862	NaN	NaN	NaN
1.27363584454899	1.54752228716575	0.488363308094213	NaN
0.218484622379331	NaN	NaN	0.349827821588450
1.83496892548943	NaN	0.521206962230913	NaN
1.92908633312206	0.703854784887559	NaN	NaN
4.65407336704468	0.0418711644066749	NaN	NaN
0.288897426352304	0.743782596094057	NaN	1.28902161075466
0.566481729577776	1.21670137422865	0.785136198110972	NaN
1.64350976215857	0.0335391435871189	NaN	NaN
0.108762583924052	NaN	NaN	NaN
0.685740278910995	NaN	NaN	NaN
0.624204740539589	1.29838704383308	NaN	0.0358564632603355
0.243873737708055	NaN	0.926573349528852	NaN
0.000920061170888046	NaN	1.81076657347695	0.548380174266141
NaN	1.08589751668136	NaN	NaN
NaN	0.398316809724078	NaN	0.435733398372997
NaN	NaN	0.447012406711914	NaN
0.721448345414324	2.01431232249034	1.59251532296564	NaN
1.56332129749924	2.49023036799638	0.555124058292591	NaN
8.25898635021307	NaN	NaN	0.385225205130584
2.80240067240448	0.365951407693657	NaN	0.142782767448746
0.530271849589560	NaN	NaN	NaN
2.24720308430826	1.16321233199383	NaN	NaN
NaN	3.65848629859467	NaN	NaN
NaN	0.285032511917565	NaN	0.263455078042191
1.34573094348756	NaN	NaN	NaN
0.0145796767019504	NaN	NaN	0.426825279933909
1.33406879089863	0.940244343625895	NaN	0.0130731601057670
0.879907236761741	0.898515644558398	NaN	NaN
0.340987033002399	0.433505718088766	0.228218639084535	NaN
1.40411642517071	NaN	0.199442548654640	NaN
2.39070186090349	2.28319851196340	NaN	0.707899366544472
NaN	0.527441481813841	NaN	0.488770647203491
0.898375486771246	3.61001196716209	0.764402967863627	NaN
8.18625691018923	NaN	3.26716228639358	0.248600417804809
7.74196513974048	4.74722381745555	1.68586552230553	NaN
0.0479765293622808	1.44007159541409	NaN	0.353257385856761
9.14110336612356	NaN	0.647349913732358	0.704844086016129
0.434458354027564	NaN	0.459297980256763	NaN
0.916561993129987	NaN	NaN	NaN
0.582778888176671	NaN	0.309754596625660	0.179832903005348
3.30890779763073	NaN	NaN	NaN
3.78933048280905	NaN	0.849678414059700	NaN
NaN	0.237585811544979	NaN	1.24804689219567
0.0411255085989917	NaN	NaN	NaN
3.25791883478800	2.24701120913545	0.198253055088539	1.48197222792492
0.462040969697784	NaN	2.61466963890456	1.66038221250841
0.380298308125549	0.117120951122949	1.88354049451102	1.78639608548448
0.304277190402680	2.15223488196853	NaN	0.192821262330523
NaN	NaN	NaN	NaN
1.98018407160039	0.987019272160352	NaN	0.189454119428102
6.80342477063500	NaN	NaN	1.44842768627971
2.31216509749805	0.292508653004253	0.864977778531738	NaN
